GENE_ID,GENE_SYMBOL,PATHWAY_ID,PATHWAY_NAME
hsa:6772,STAT1,hsa04917,Prolactin signaling pathway - Homo sapiens (human)
hsa:6774,STAT3,hsa04917,Prolactin signaling pathway - Homo sapiens (human)
hsa:6776,STAT5A,hsa04917,Prolactin signaling pathway - Homo sapiens (human)
hsa:6777,STAT5B,hsa04917,Prolactin signaling pathway - Homo sapiens (human)
hsa:7054,TH,hsa04917,Prolactin signaling pathway - Homo sapiens (human)
hsa:8792,TNFRSF11A,hsa04917,Prolactin signaling pathway - Homo sapiens (human)
hsa:8600,TNFSF11,hsa04917,Prolactin signaling pathway - Homo sapiens (human)
hsa:107,ADCY1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:108,ADCY2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:109,ADCY3,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:196883,ADCY4,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:111,ADCY5,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:112,ADCY6,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:113,ADCY7,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:114,ADCY8,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:115,ADCY9,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:213,ALB,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:432,ASGR1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:433,ASGR2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:1386,ATF2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:468,ATF4,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:1388,ATF6B,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:476,ATP1A1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:477,ATP1A2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:478,ATP1A3,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:480,ATP1A4,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:481,ATP1B1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:482,ATP1B2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:483,ATP1B3,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:23439,ATP1B4,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:821,CANX,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:1081,CGA,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:1385,CREB1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:10488,CREB3,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:90993,CREB3L1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:64764,CREB3L2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:84699,CREB3L3,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:148327,CREB3L4,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:9586,CREB5,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:53905,DUOX1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:50506,DUOX2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:405753,DUOXA2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:486,FXYD2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:2776,GNAQ,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:2778,GNAS,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:2876,GPX1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:2877,GPX2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:2878,GPX3,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:2880,GPX5,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:257202,GPX6,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:2882,GPX7,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:493869,GPX8,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:2936,GSR,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:7184,HSP90B1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:3309,HSPA5,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:3708,ITPR1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:3709,ITPR2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:3710,ITPR3,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:389434,IYD,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:4036,LRP2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:7849,PAX8,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:9601,PDIA4,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:23236,PLCB1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:5330,PLCB2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:5331,PLCB3,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:5332,PLCB4,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:5566,PRKACA,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:5567,PRKACB,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:5568,PRKACG,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:5578,PRKCA,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:5579,PRKCB,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:5582,PRKCG,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:6906,SERPINA7,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:5172,SLC26A4,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:6528,SLC5A5,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:7038,TG,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:7173,TPO,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:7252,TSHB,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:7253,TSHR,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:7270,TTF1,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:8458,TTF2,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:7276,TTR,hsa04918,Thyroid hormone synthesis - Homo sapiens (human)
hsa:60,ACTB,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:71,ACTG1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:207,AKT1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:208,AKT2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:10000,AKT3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:476,ATP1A1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:477,ATP1A2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:478,ATP1A3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:480,ATP1A4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:481,ATP1B1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:482,ATP1B2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:483,ATP1B3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:23439,ATP1B4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:487,ATP2A1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:488,ATP2A2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:489,ATP2A3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:572,BAD,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:652,BMP4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:842,CASP9,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:595,CCND1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:1387,CREBBP,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:1499,CTNNB1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:1733,DIO1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:1734,DIO2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:1735,DIO3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:2033,EP300,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:2099,ESR1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:2308,FOXO1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:486,FXYD2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:2626,GATA4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:2932,GSK3B,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:3065,HDAC1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:3066,HDAC2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:8841,HDAC3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:3091,HIF1A,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:3265,HRAS,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:3685,ITGAV,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:3690,ITGB3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:2648,KAT2A,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:8850,KAT2B,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:3845,KRAS,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5604,MAP2K1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5605,MAP2K2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5594,MAPK1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5595,MAPK3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:4193,MDM2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5469,MED1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:9968,MED12,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:116931,MED12L,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:9969,MED13,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:23389,MED13L,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:9282,MED14,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:10025,MED16,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:9440,MED17,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:9862,MED24,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:9442,MED27,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:90390,MED30,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:29079,MED4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:2475,MTOR,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:4609,MYC,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:4624,MYH6,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:4625,MYH7,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:8648,NCOA1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:10499,NCOA2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:8202,NCOA3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:9611,NCOR1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:4851,NOTCH1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:4853,NOTCH2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:4854,NOTCH3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:4855,NOTCH4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:4893,NRAS,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:110117499,P3R3URF-PIK3R3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5170,PDPK1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5208,PFKFB2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5211,PFKL,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5213,PFKM,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5214,PFKP,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5290,PIK3CA,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5291,PIK3CB,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5293,PIK3CD,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5295,PIK3R1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5296,PIK3R2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:8503,PIK3R3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:23236,PLCB1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5330,PLCB2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5331,PLCB3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5332,PLCB4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5333,PLCD1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:113026,PLCD3,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:84812,PLCD4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:51196,PLCE1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5335,PLCG1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5336,PLCG2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:89869,PLCZ1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5350,PLN,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5566,PRKACA,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5567,PRKACB,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5568,PRKACG,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5578,PRKCA,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5579,PRKCB,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5582,PRKCG,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:5894,RAF1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:1827,RCAN1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:10231,RCAN2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:6009,RHEB,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:6256,RXRA,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:6257,RXRB,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:6258,RXRG,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:25942,SIN3A,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:117247,SLC16A10,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:6567,SLC16A2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:6513,SLC2A1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:6548,SLC9A1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:53919,SLCO1C1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:6714,SRC,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:6772,STAT1,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:9882,TBC1D4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:7067,THRA,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:7068,THRB,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:7157,TP53,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:7249,TSC2,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:54361,WNT4,hsa04919,Thyroid hormone signaling pathway - Homo sapiens (human)
hsa:32,ACACB,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:23205,ACSBG1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:81616,ACSBG2,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:2180,ACSL1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:2181,ACSL3,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:2182,ACSL4,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:51703,ACSL5,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:23305,ACSL6,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:9370,ADIPOQ,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:51094,ADIPOR1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:79602,ADIPOR2,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:181,AGRP,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:207,AKT1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:208,AKT2,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:10000,AKT3,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:26060,APPL1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:10645,CAMKK2,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:948,CD36,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:1147,CHUK,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:1374,CPT1A,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:1375,CPT1B,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:126129,CPT1C,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:2538,G6PC1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:57818,G6PC2,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:92579,G6PC3,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:3551,IKBKB,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:8517,IKBKG,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:3667,IRS1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:8660,IRS2,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:8471,IRS4,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:3717,JAK2,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:3952,LEP,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:3953,LEPR,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5602,MAPK10,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5599,MAPK8,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5601,MAPK9,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:2475,MTOR,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:4790,NFKB1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:4792,NFKBIA,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:4793,NFKBIB,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:4794,NFKBIE,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:4852,NPY,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5105,PCK1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5106,PCK2,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5443,POMC,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5465,PPARA,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:10891,PPARGC1A,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5562,PRKAA1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5563,PRKAA2,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5564,PRKAB1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5565,PRKAB2,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5571,PRKAG1,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:51422,PRKAG2,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:53632,PRKAG3,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5588,PRKCQ,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5781,PTPN11,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:5970,RELA,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
hsa:6256,RXRA,hsa04920,Adipocytokine signaling pathway - Homo sapiens (human)
